source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3326895724912475648,99.94466852634504,9.68164788197382,1.0245251038344934,-2.1409853060281985,-3.6350789181250236,3.3562686,13.588296,1.1758842,9.515995,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5642.419,4.0252,-0.2982,654.1013,0.6867,0.5575,0.2993
3326895931070903808,99.95366907930124,9.718011454522504,,,,,15.005979,1.4950066,78.59876,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
3326896274668285312,99.98491614786434,9.725399001796523,1.4154450661691367,-5.56061777172083,-5.067437355434398,1.0045828,14.072151,0.807106,33.89641,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5647.796,4.4359,-0.5758,672.1785,0.0022,0.0018,0.001
3326896442171223552,99.98680860350112,9.740324663714365,0.8890015999173617,0.1051190994758372,-0.6984774298803011,1.182361,12.639451,2.2947683,20.887873,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326896957567299200,99.9207658895259,9.7374442370979,2.8132827100121403,0.2519215574854659,-1.088153511048409,1.0826933,12.435952,0.81148624,55.506805,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5702.5166,4.3591,-0.1789,348.1074,0.0219,0.0183,0.0098
3326896991927037056,99.89757852907238,9.752404088739757,10.075420838602094,-27.848048182390315,-13.515904880498791,1.0191047,7.7465763,0.49415112,37.178192,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6812.71,4.0867,-0.2419,98.8897,8.0E-4,7.0E-4,4.0E-4
3326897305460438912,99.88489813690362,9.773361945468784,0.628726162090459,-1.5099789825736394,-3.868601067280487,1.1787373,12.767367,2.163332,30.20621,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5476.7393,2.5074,0.0507,2079.9734,3.1027,2.2916,1.2354
3326897408539653248,99.91489660172176,9.762201450504762,6.792636377951439,-27.93144083789119,-15.984362257572748,1.0333743,14.164508,1.9000196,45.794018,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4019.0781,4.6743,-0.062,150.4715,0.5865,0.418,0.2291
3326897438603700992,99.92276534634796,9.772102687707042,1.3639799530757981,-2.786309054002389,-3.7966207122580733,1.0093907,14.349775,1.3452349,25.221802,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326897545978604288,99.93839811590752,9.77850076364839,1.8143379968111515,29.299454129870117,-21.444748253591786,1.8121836,14.000802,0.99114037,-58.253693,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5063.089,4.3735,-1.0094,523.0438,0.0024,0.002,0.0011
3326897786496771712,99.94279609979361,9.80548749976181,0.6271914480464077,2.342388115076789,-5.063557955359839,0.9972572,14.545804,2.2819452,15.262436,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326898301892771456,99.76333182404116,9.71603920247291,0.23226721922563173,1.1412587097520381,-1.2533725307528119,0.9557249,14.817769,2.0121574,15.939834,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5251.268,3.2064,0.0773,1992.0378,2.5393,1.8849,1.0089
3326898404971982464,99.76013746092973,9.73237979568308,2.0323851751173505,6.423756837341358,-13.917734511901799,1.1259624,12.700847,0.8953428,94.86558,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5511.2915,4.2573,-0.2719,479.3094,0.0083,0.0068,0.0036
3326898404971982976,99.75717310359408,9.7335580900245,3.0867959422744446,0.0662188904515054,-3.59048454313178,1.0152863,14.6662855,1.4922132,-0.4463697,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4509.4224,4.6705,0.4827,322.7959,0.3525,0.2652,0.139
3326898812993224064,99.78574716842392,9.755054703641358,1.4046435624137166,-2.3228340863180255,-3.4595472393528164,0.94688034,14.888229,1.4505758,1.6401612,"VARIABLE",0,true,true,false,true,false,true,true,4636.7407,4.2165,-0.4055,663.6167,0.5644,0.4333,0.2314
3326899229605705728,99.73532394066712,9.74691457998837,1.5288223307001956,2.481387157369625,-2.2663961659441063,1.024073,11.048938,0.1638155,3.6477723,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9170.546,4.2224,-0.2467,698.8481,0.2482,0.235,0.1248
3326899568907471488,99.76714560363413,9.762227738764002,0.26047487092517213,0.4813601778764123,0.10300110387295099,0.99911094,15.274932,2.2290945,40.72963,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6634.429,3.3612,0.0832,2223.1152,4.0456,3.0899,1.705
3326899603267212032,99.74476193431842,9.762999498225328,0.38359844717532343,-0.0011313971281145252,-4.096053027771781,0.95907336,14.665998,1.9851971,10.812366,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5414.2866,3.1627,0.0506,2222.1672,2.6737,2.0108,1.0876
3326899882440728704,99.7209590533201,9.776005890250378,0.24873395245573426,0.2535155081618095,-0.3258659627000008,0.97585493,15.267819,2.3395672,62.52563,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6868.239,3.4785,-0.1115,1663.8043,4.5112,3.4292,1.899
3326899981224274432,99.77263178072673,9.798265401298911,0.806160485135239,-0.2826494639937013,-1.9271207397011487,1.043796,11.897382,0.70940113,31.48205,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
3326900088599125248,99.8374599737288,9.756500865053331,0.36581781752291814,0.1305031047505701,-0.8679323429471225,2.3972235,14.840449,1.6249771,117.13919,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,7976.0215,2.9422,-0.0964,6024.957,3.1311,2.5886,1.4298
3326900638355059712,99.8816957400066,9.79315504898884,2.3458822410549303,-1.4682269090214402,-9.373479682025577,0.9762671,12.733395,0.8035774,-2.6957135,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5702.927,4.3911,-0.1776,418.9041,0.0021,0.0018,9.0E-4
3326900874577470976,99.90860207817491,9.831219870893595,0.31652713364042,0.03346244986793035,-0.5506970648210839,1.0578474,12.129107,2.5333223,35.923355,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4954.9253,1.2349,-1.0895,7037.4946,3.685,2.6289,1.4493
3326900947592544512,99.87682848061866,9.823327829857476,0.8023671443330346,1.2642581066931444,-3.7306079678050255,1.0679486,12.647212,2.1279774,-9.165369,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5758.953,2.858,0.023,1310.5708,3.1757,2.3755,1.2881
3326901291189960832,99.80218162300957,9.804936919568167,4.807761721397829,-4.143835585104353,-23.628455874025207,1.0774397,14.71915,1.9122353,29.10178,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4092.7615,4.623,0.0671,210.2591,0.7294,0.5212,0.2844
3326901772226265856,99.85227076950484,9.844412056893493,2.9372960282493046,0.5232183075424075,-16.72216220258578,0.771805,11.504613,0.6884289,85.53043,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6072.8984,4.1955,-0.2835,333.0552,0.0014,0.0012,7.0E-4
3326901772226267392,99.85241114455863,9.841737538806766,0.3410892807348739,1.2688964390316881,-3.3685384955858995,1.1334866,14.771373,2.4418583,-20.72694,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5813.634,2.9352,-0.268,2167.7468,4.0992,3.0086,1.6572
3326901871010032896,99.86493007214949,9.850219765856536,0.46417347640493095,0.9859603602024509,-1.0419774422837063,1.0929134,14.409237,2.228465,90.56788,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4913.87,2.9001,-0.3096,1496.0088,2.9322,2.1332,1.1587
3326902390701710464,100.02153681239422,9.771687478235087,0.5963089228773413,-3.118627780273452,-1.4402754639547142,1.216367,13.458541,1.8169937,120.63459,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326902596860141184,100.0052547094208,9.778455224826796,0.7764639197736054,-0.22854079909448552,-1.371361612065956,1.0644797,15.044756,2.5540676,-38.64281,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5468.159,3.3829,-0.2526,1049.473,4.2371,3.0656,1.6951
3326902699939354752,100.0226925364449,9.795551614257624,0.4321290048945456,0.7221126759279691,0.3686758366460139,1.0781873,15.497327,2.7423468,78.986176,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6856.18,3.5053,-0.1299,1223.9409,5.5335,4.0837,2.2836
3326902730003434112,100.03162225470892,9.80015158781274,0.4978039186330559,0.6822680847962066,-1.5297302996449482,1.0466392,15.61273,2.9194698,7.813324,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326902734299091840,100.03551746718568,9.80646036808126,1.480283263475772,-2.768070750735464,-4.696879829589599,1.0173736,13.532131,0.7436409,34.52087,"VARIABLE",0,true,true,false,true,false,true,true,6130.254,4.4916,-0.1665,611.8248,0.1454,0.1241,0.0668
3326903146614680064,100.05018441661096,9.82504117283227,7.5188850751202185,-35.56843499619482,-31.12232427802176,1.5889893,14.431417,2.1565952,35.957947,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3326903146615950976,100.05051569119505,9.82505127799057,7.5660114838315105,-31.653261800580797,-31.13518859254499,1.1194901,14.499604,2.077798,48.295216,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
3326903662012032128,99.95145526015556,9.814592072996932,1.7818278260413125,-7.999275593750495,0.7945036554251157,1.7688162,13.412701,0.85323143,6.4778633,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5818.104,4.3543,-0.3826,528.2252,0.1541,0.129,0.0693
3326904005609411072,100.01310250539717,9.835695416536447,0.4755543293334243,-3.5832047230811828,-3.3521852743667315,0.9601938,15.040841,2.2670841,89.492004,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4754.6313,3.1271,0.0614,1328.5642,2.8849,2.0758,1.1143
3326904383566531072,100.03625587144728,9.875917065720234,5.599527715912098,-53.29830881154216,-9.426671449955485,2.1901438,14.41674,1.8573093,-27.000078,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4182.7544,4.675,0.1248,187.4366,0.6455,0.4633,0.2525
3326904521005483136,100.12453174193666,9.836204755851728,1.3920124552269926,-1.762739827543241,-3.932137400454152,0.92085946,13.972654,1.3658628,33.12006,"VARIABLE",0,false,false,false,true,false,true,true,4757.9214,4.1062,-0.0374,619.9977,0.5354,0.4141,0.2193
3326905036401556608,100.14659235101497,9.865742557691304,1.4627732887150606,-1.5757770164870948,-3.81758616649464,0.91387326,15.182841,2.1789312,20.48041,"VARIABLE",0,false,false,false,true,false,true,true,6154.894,3.9236,-1.4683,622.3808,3.6612,2.7781,1.557
3326905272623980288,100.17233370841726,9.903835657713078,1.3730753449058453,-1.784260762113005,-3.7266463802663914,1.1810879,13.442338,1.1897316,19.023407,"VARIABLE",0,false,false,false,true,false,true,true,5598.518,3.8575,-0.5986,686.4213,0.8593,0.6979,0.3797
3326905478782410368,100.15620547681551,9.916064546902208,1.3784986519704607,-1.6540526351270315,-3.5032228109160237,0.9038875,11.608925,0.8390827,17.765352,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,
3326905586157373568,100.05727446966826,9.868397599040346,3.1382875593998656,-15.189124223651742,-35.45701642745044,1.0233849,14.090129,1.3017645,25.508596,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4638.184,4.5973,0.1118,308.2583,0.1272,0.0982,0.0515
3326906445150828544,100.09638858602847,9.938762880659862,5.540078732601616,1.060077590616347,-22.592697004242254,0.9960482,13.231104,1.4776897,-21.695847,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4547.0312,4.6464,0.5309,176.3605,0.364,0.2745,0.1436
3326906857467697024,99.96086693892747,9.858156210523214,0.332432863236907,-1.2737668596984528,-2.079916706952828,1.0461371,15.131301,2.381074,70.32612,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5065.11,2.3089,-1.2021,4071.023,3.4442,2.4983,1.3841
3326907059330544640,99.9118057944144,9.864345878044205,-0.9825508129366097,-3.114050511302025,-3.002774584889461,17.00902,15.02573,1.6644869,22.45129,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326907304144294656,99.9627765943029,9.874371653469291,0.3225125620016495,0.48044197579031817,-3.3717218904204675,1.8378311,15.138917,3.0140944,69.99205,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4863.1245,2.8723,0.1848,1397.7987,5.1386,3.5176,1.9203
3326907716460941440,99.9648149640765,9.919668303906564,1.5323606340962834,-1.5008307326956112,-3.3039614804103556,2.593372,12.873209,0.70736885,27.26571,"VARIABLE",1,false,false,false,true,false,true,true,6142.233,4.197,-0.4583,600.4732,0.0905,0.0777,0.0421
3326907785181126016,99.88913311086054,9.867105398350684,2.059933125655304,-3.965784012184876,-5.163031840901605,6.0328126,15.570443,2.140993,80.78619,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
3326907918324035200,99.91613273948737,9.884331358382612,0.6673813736576595,1.5644196147239235,-4.663671058572407,1.1314826,14.94752,1.547946,42.902523,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5906.7354,4.0068,-0.7923,1139.2434,1.8925,1.5049,0.8283
3326907922620076672,99.9091029727625,9.885473982536165,1.0330770502273847,-1.341489518092205,-9.251948947898805,1.877119,13.373065,1.0057707,36.605614,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326907991338874240,99.89648360122277,9.903361731491273,1.36420879648528,-5.161315469775097,-5.8435578618314485,1.6528804,14.260015,1.1732321,36.937786,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6003.048,4.2076,-0.5124,715.0003,1.0589,0.8705,0.4745
3326908094418098432,99.87977000891122,9.891686764043218,2.65983078189094,8.040420226259169,-19.55035851786661,1.0848467,11.324969,0.78039265,4.495304,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5914.5034,3.9794,-0.2974,368.2058,0.0377,0.0317,0.017
3326908128777845120,99.85423012748741,9.8943945998783,1.397611475860117,-8.61581467179705,5.327827482779249,1.042493,14.902547,1.4338408,77.86654,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5641.9263,4.3574,-0.1366,635.5709,1.4364,1.1406,0.6166
3326908163137577216,99.86812132947634,9.899684517424706,0.5935251548840964,0.8874021411754536,-2.7597148793916557,1.1269313,12.794613,2.1995087,0.6067292,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5071.0835,2.4843,0.201,2082.0605,2.9716,2.1681,1.1598
3326908433719909504,99.92772459319967,9.92613662584056,1.4957031817477358,-2.835143969353161,-23.54986160185142,0.98549926,13.1514635,0.8463316,22.605463,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5501.733,4.1817,-0.7606,638.6663,0.0071,0.0059,0.0032
3326908575454395648,99.95761000284269,9.939371457510047,0.4919530708273107,-0.8254119257439224,-2.844870786714085,1.1491534,14.196361,3.1799374,25.983515,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4815.0625,2.4377,0.1403,1600.185,5.5348,3.7475,2.0523
3326908609814155520,99.90314448200174,9.92578541206965,0.901176431735965,-4.1308912414495165,-4.637255577537632,1.0976895,13.88567,1.3545742,80.155365,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7095.004,3.9597,-0.4307,973.4773,2.0985,1.7403,0.9501
3326908742957845504,99.92598088723543,9.94196429625846,1.0149741470865428,-0.7535238463931,0.542041332405855,1.018688,14.977277,2.269926,134.94788,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4843.6157,3.4257,0.0381,910.7816,2.8283,2.0348,1.091
3326908747253090560,99.93414822184441,9.951171914781247,0.18182285990599598,-0.26824228707145714,-1.2969396175594663,1.0586351,14.258485,3.3820648,58.448746,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,4692.0063,2.0855,-0.1369,2156.5679,5.894,3.9392,2.178
3326908777317607296,99.9416781554636,9.956814766294743,0.8596134445082825,-0.6157043585730326,-5.1072436197432065,1.0895437,14.027718,3.0536776,-10.998208,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5304.028,2.3191,-0.9408,1039.4902,5.4751,3.8161,2.1465
3326908334936246912,99.93399639748931,9.901008514350268,1.7309427655432748,-0.5225037320659122,0.5054378588119078,2.1187084,13.635346,1.546711,30.91351,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,9017.012,4.4451,-0.4557,503.5207,3.2323,2.7159,1.4812
3326908369295979008,99.93810074612577,9.915542077358806,1.457688611276475,0.08109732745681111,-5.993841971168534,1.1435498,15.050249,1.4098186,35.47871,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4567.7524,4.4165,0.4953,637.9812,0.2411,0.1833,0.0957
3326909537527281792,100.06683700777903,9.96047436275324,0.3466834481377238,-1.08200710090415,-0.5364480090526464,0.9849927,15.802385,2.905198,6.775905,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5279.9756,3.0877,-0.3714,1728.4652,5.085,3.5685,1.9846
3326910224721814528,99.99498556461303,9.979315214499104,0.29755497244205265,-0.587246365972224,9.633608045665516E-4,0.93296087,15.4004545,2.444954,58.584934,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5770.6313,3.296,-0.3086,1553.363,4.1038,3.0071,1.658
3326910289146118784,99.95926298325749,9.971431228272683,0.2849120846227389,-0.022372086715930162,-1.7685712264839468,0.9074959,15.553717,2.535921,92.11281,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5167.003,3.1692,-0.5465,1491.2922,3.9912,2.8673,1.586
3326910323505852544,99.94218106723979,9.967531321220989,1.725310351520699,0.5061394137952955,-10.519299917671121,0.9375364,14.851966,1.1415939,-23.983301,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4965.2754,4.5476,-0.0553,570.8941,0.056,0.0443,0.0233
3326910362160780672,99.9508115866415,9.984905453249015,0.584464891201149,-3.958634986663182,-0.23243592412505165,1.1504011,13.153417,2.0434952,26.906721,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5865.378,2.8094,-0.0129,1843.4716,3.0419,2.2974,1.2469
3326910808837362816,99.99458184038853,9.99429750660886,1.9407542775356785,1.8401252355237276,-17.600695453804896,1.0153688,13.627992,0.8838692,16.91699,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5443.8555,4.4366,-0.4134,506.5052,0.0192,0.0159,0.0085
3326911839629663616,99.72240384331089,9.818912578968648,1.172758586246007,-5.248018371111271,-10.38426802810577,1.1986886,12.602401,1.5263138,-28.841993,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4956.136,3.2127,-0.1525,822.3143,1.1225,0.8648,0.4617
3326913282738659072,99.75800678462176,9.827140541769962,0.20605678158886404,-0.8003562262832105,-0.3348953721080754,1.1710169,13.626304,3.3631792,99.923195,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4892.817,1.5602,-2.6072,2032.6888,5.9119,3.9949,2.2764
3326913454537330176,99.7863549576079,9.857120247433585,1.0743115364768112,-1.5960235876097213,-2.4068684983294117,0.9429872,14.430558,1.216465,-2.815459,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6024.4443,4.0975,-0.455,875.752,1.1794,0.9662,0.5267
3326913660695903360,99.7409136345732,9.868216158994404,0.8801583647999776,0.08362118899054433,-2.2537758430386035,1.0274947,14.6147995,1.1495781,-1.4707015,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6246.7935,4.1858,-0.6191,1035.035,1.1519,0.9546,0.5218
3326913901213923200,99.78043282025234,9.877787439301686,0.3639957529452373,1.0575584937399285,0.9674706988388686,1.1296381,13.997006,1.9695845,132.8264,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5131.867,2.9854,0.0532,1681.137,2.3075,1.7124,0.9134
3326913935573647360,99.8015219587911,9.892776077483031,0.21721521192976154,0.10342229293440784,-0.3528294640515036,1.1062711,15.472757,2.3782387,-5.472269,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5439.4165,3.2179,-0.224,1931.6365,3.6993,2.6953,1.4731
3326914038652860672,99.80340712381607,9.896812168590419,0.6128136637440931,0.7961783437014773,-1.0565354446066255,1.0232233,15.114059,1.644805,-5.456161,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5211.6353,3.6073,-0.4782,1324.1576,1.6449,1.2661,0.684
3326914244811290240,99.79245310115319,9.908565649610892,1.0114944228736578,1.0208888424740319,-5.772670798161144,1.054249,14.524721,1.4155865,29.837564,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6256.245,4.1299,-0.0952,922.351,1.7178,1.3836,0.7486
3326914382250284672,99.71256294122831,9.87412977687656,0.9115370946715216,1.8205776331048973,-8.947257994149695,1.5395852,13.608051,1.0228758,36.558697,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6843.932,4.0745,-0.5461,880.1147,1.1961,1.0158,0.5526
3326914382250286592,99.71678580468291,9.865266032869854,0.3526536440881759,0.44322428443963446,-1.3983728173266898,0.9955495,13.691081,1.7606363,37.11069,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5121.9404,2.8215,-0.3469,2160.3252,1.8836,1.4317,0.7735
3326914588408701824,99.72288553787916,9.89807310267276,0.7730386157236641,0.4536119256649253,-5.63972415490704,0.91883624,11.154154,1.6994734,36.958084,"NOT_AVAILABLE",2,true,true,false,false,false,true,true,5257.1235,2.6241,-0.0998,1096.9622,1.7308,1.319,0.7039
3326914618473050752,99.73767771472708,9.905151772119272,0.21540174843206783,-0.5053579198412433,1.6059184404323326,1.0227717,15.437515,2.075818,60.380875,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5651.3657,3.4446,-0.219,1849.4197,3.1139,2.3463,1.288
3326914996430185984,99.74959650765035,9.912044002797678,0.2238900259922791,-0.8206730479040903,-0.4945813733453321,1.0243425,15.055664,2.1506395,57.561172,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6089.2397,3.2005,-0.0448,2267.7734,3.4709,2.6177,1.4309
3326915133868891136,99.76313333661781,9.933460917312905,1.3582977401497909,-3.381503053249849,-11.90918219826309,1.1243606,12.521987,1.2226696,29.183033,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
3326915206884126848,99.73727323123546,9.931689543769076,1.5715758988652409,3.8057751478061266,-4.172144716858556,1.0836045,14.29946,0.97376347,45.73038,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5170.2944,4.4056,-0.7817,608.924,0.0465,0.0379,0.0205
3326918402339621632,99.74512052570938,9.97815283311179,2.6105074426887405,-11.212305596464281,-18.14505858275943,1.1104149,13.762157,1.0094748,-31.350996,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5299.9385,4.6238,-0.2572,369.2535,0.17,0.1385,0.074
3326918432404116736,99.7201066020973,9.973359210540572,1.0307357192070905,4.4162962005441075,-15.998486102150304,1.0519308,14.421814,1.2413435,-30.166964,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5937.0996,4.0004,-0.7536,893.6841,1.1945,0.9753,0.5341
3326919879808367232,99.84039941187763,9.906454769086974,1.237066501942403,-6.023235094282999,5.15549152129783,1.0291697,14.209995,1.5409775,65.28769,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5598.8013,3.8362,-0.1546,868.295,1.6829,1.3237,0.7177
3326920085966781824,99.85132088187356,9.938671702254899,0.5750719203387873,-0.6856441681790714,-4.437408638527785,1.8831923,13.328431,2.1211843,-11.098777,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4767.0303,2.5591,0.067,1656.3322,2.4879,1.8093,0.9641
3326920189046002176,99.8411469881274,9.933124806200052,0.5113669547172226,-3.3771178510698383,-1.623323443487962,2.0639424,15.124417,1.7156248,45.38763,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5722.0503,3.6068,-0.4189,1606.4053,2.2208,1.7296,0.9478
3326920429564153344,99.8873863447595,9.941562500909304,2.0828532240232644,-0.25331665382707735,16.966668492511115,1.1081107,14.629191,1.1857615,32.74119,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4773.352,4.5732,0.1136,469.5712,0.0316,0.0248,0.013
3326921116758931072,99.82096201470587,9.970910351104743,1.0896863286444098,-1.8928405598425744,-2.651824268760653,1.3672276,14.121382,1.3158436,9.290124,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6264.184,4.0777,-0.3686,784.5944,1.5486,1.265,0.6912
3326921254197899136,99.78097097770362,9.965838604679515,1.314998408943392,10.854101748228151,-12.358681054054426,1.6858029,14.586179,1.1297989,-28.613834,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5068.863,4.2717,-1.2653,694.4965,0.3302,0.2657,0.1446
3326921529075782784,99.83610114899427,9.982158449760771,2.6349712847482794,7.878863140401039,-43.09754239689653,5.2869425,13.159414,0.96722317,13.615129,"NOT_AVAILABLE",1,true,true,false,false,false,false,true,5368.5347,4.568,0.0465,338.9077,9.0E-4,7.0E-4,4.0E-4
3326921632154988672,99.84881554399203,9.997945067468637,1.0197111210245453,-4.578408243125479,-2.258274265846366,1.041593,14.649505,1.2301569,9.5803,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5671.558,4.1669,-1.3315,908.1464,0.9969,0.8105,0.4457
3326921632154991744,99.83920036487861,9.996895884928113,3.261280823020331,-1.2138298232370328,-34.38611711948498,0.9972269,14.4604025,1.4489164,0.2272031,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4492.2896,4.6488,0.2644,303.392,0.2609,0.1971,0.1034
3326921700874455552,99.87662234135992,10.002937646623389,0.7613154016570538,2.0256290736049496,-2.80605713516922,0.9401121,11.0804405,1.8264503,42.03533,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5336.108,2.418,0.0394,1332.099,2.0989,1.5839,0.8446
3326921907032898304,99.81924102230151,10.01533735268895,0.6646449646077522,0.42745242746822637,-4.412816911439463,1.0027136,15.098428,1.8666687,-4.9422927,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4799.094,3.3919,0.0789,1378.4974,1.7255,1.2761,0.6763
3326922005815442560,99.8302431606059,10.036483359939716,0.7324903829563406,0.9759491754082362,-5.458615571350517,1.1226186,14.912386,1.7404194,-20.437431,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5436.058,3.5649,-0.1894,1536.2257,2.078,1.5998,0.8693
3326922040175160704,99.84260968102731,10.042323074429197,1.3168281017040666,-2.5006556883307782,-0.8342893446220899,0.9762531,13.992414,1.0762911,26.404182,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6056.4014,4.1684,-0.5308,729.6264,0.8662,0.7193,0.3918
3326922731666570112,99.97856743703693,10.034314001159245,2.3171422322201582,1.493601585733381,-5.874597155966692,1.009152,13.461568,0.95284367,-5.282702,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5438.4014,4.478,-0.1264,416.9171,0.0414,0.0338,0.0179
3326923212702931968,99.9015490192872,10.022426771829267,0.38902405014264385,-0.6510332476640548,-1.9934398110958935,1.186349,14.343852,1.8886871,65.79055,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6808.7466,3.2534,-0.1385,2116.55,3.3182,2.6149,1.4361
3326923693739256704,99.87985057660103,10.078171084858916,0.3108254109264711,-1.0849155174862524,-0.6656431871665115,0.95048505,15.160073,2.3017168,74.737366,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5808.804,3.1803,-0.1343,1902.5161,3.7211,2.7529,1.5069
