source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3326741342310109056,100.30753404165947,9.9288455980126,1.4903559934839563,0.012715557,-1.962715359346085,0.012724678,-4.588353164684712,0.011452678,0.91642,12.184334,0.80563927,16.432102,2.2601655,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5807.108,3.8333,-0.207,665.989,0.0953,0.0803,0.0432
3326741788986708352,100.381303902114,9.915214850412625,3.1962744685588635,0.016527666,14.347597077820579,0.01692802,-3.7585469652755377,0.013908603,0.92845565,11.734697,0.89420605,31.461956,10.326034,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5612.8345,4.1658,0.0125,306.2031,0.1353,0.1123,0.0599
3326741793283903872,100.38317813836079,9.920569624670074,1.6617622751961632,0.018238781,20.76593938942541,0.019913396,-24.930742516875377,0.016446542,1.1645104,13.5416975,0.86201286,130.38533,4.2436147,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5753.654,4.3483,-0.2405,560.5607,0.173,0.1448,0.0779
3326741862003381376,100.36943761413625,9.92503430052424,1.1917959424069071,0.027081668,3.5109247437081135,0.02843655,-6.880531177197504,0.02733073,1.1777796,14.691121,1.8472757,11.075481,8.439041,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,7456.888,4.0308,-1.3328,765.83,3.4109,2.7343,1.5129
3326742068161812096,100.35098339425465,9.935872191619863,0.9520045389656996,0.030206949,-3.3792109611671304,0.029989047,-2.8337980834793903,0.02555372,1.0504895,14.828644,2.3123693,50.66627,8.542727,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7982.904,3.6661,-0.4201,1193.8889,4.9126,3.8291,2.1271
3326742411759185536,100.42172491011138,9.9612752001653,3.0303840020780672,0.053956088,-0.3136136790670814,0.060924094,-6.112901338846879,0.049397085,1.5267953,15.386914,2.1414194,10.85276,8.070491,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3782.9287,4.3574,-0.298,323.9086,0.6375,0.4408,0.2534
3326742411759187456,100.4089903978702,9.962952592095204,0.35859965168939306,0.023448447,-1.324412237037028,0.025002848,0.16407461015772556,0.020998854,1.0297477,14.521635,2.2914667,89.90964,2.7308085,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6071.6313,2.978,-0.1275,2040.979,3.8596,2.8797,1.5809
3326742583555776256,100.38631801859727,9.9640420367382,1.9295225646199805,0.091478266,-7.55772952691263,0.108069606,-3.44356287369462,0.08857852,5.7685475,14.296998,1.0454464,23.591503,3.9913878,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5123.498,4.5301,-0.4324,478.3184,0.0933,0.0756,0.0404
3326742617917615360,100.40556386120794,9.977060045394058,2.042170131439122,0.023288285,3.3022670796357283,0.02488042,-4.501158115635412,0.020855619,1.0134864,14.534279,1.1527929,-2.7299502,6.2869124,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4859.5083,4.5538,0.0192,478.5894,0.0657,0.0518,0.0273
3326742617917616640,100.40302272966936,9.972133671922872,0.18559283221609085,0.03421439,0.7401087481125627,0.036735266,-0.29604192235854654,0.030643728,1.1064135,14.964075,3.2747498,74.070206,3.073331,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,4947.4126,2.321,-0.13,2637.4229,5.8628,3.9524,2.1835
3326742824076042368,100.41414260622734,10.000603196756842,2.320915403598046,0.016006755,-33.55951396742204,0.014421175,10.705835300609053,0.011990828,0.9551152,13.06733,0.8084364,64.96724,2.7813742,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5774.9663,4.4261,-0.4833,413.2187,0.0793,0.0668,0.0361
3326742858435795968,100.3254198644605,9.943279160089933,0.23707777747881453,0.054568984,-1.7205822441468155,0.057748433,-1.6489336881192704,0.05151709,1.2015938,14.895349,3.9973612,29.199982,2.7874813,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3326742922858073344,100.32088014434098,9.95312829034928,3.3203598381001282,0.018035293,2.3511554214373342,0.019350652,-46.23427455967473,0.016319506,0.7918367,11.4148,0.7072096,-35.79616,0.5172219,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,6020.834,4.1653,-0.5856,297.3902,0.0284,0.0242,0.0131
3326743064594222080,100.33914244894821,9.976507197534316,4.360069407998313,0.014942078,-22.799974228189043,0.015819531,-5.3861795816076565,0.014290814,1.034808,13.362162,1.3140821,2.0055175,2.204965,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4599.9297,4.5841,0.2179,227.1253,0.0968,0.0745,0.039
3326743614350025728,100.38363429938076,10.01791540990285,2.727710446521994,0.019075593,0.14478569015197895,0.019663593,-25.099690480078692,0.016965363,1.3426874,13.349662,1.2235718,85.68931,3.9217484,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5552.362,4.4185,-0.1409,342.2301,0.7796,0.6257,0.3342
3326743614350027008,100.38328360098417,10.006773941202628,1.402247149403828,0.028923646,-1.531442019040048,0.029419316,-3.5290938006335013,0.025447454,1.0125825,14.959569,1.5478306,51.190174,7.0669084,"VARIABLE",0,false,false,false,true,false,true,true,4678.0044,4.1713,-0.5675,649.9305,0.8773,0.6702,0.3607
