source_id,RA,DE,Parallax,Distance,RA_sc,DE_sc,Galactic Longitude,Galactic Latitude,Cartesian X,Cartesian Y,Cartesian Z,RA-DEC XProjXY,RA-DEC YProjXY,RA-DEC YProjYZ,RA-DEC ZProjYZ,RA-DEC XProjXZ,RA-DEC ZProjXZ,Galactic XProjXY,Galactic YProjXY,Galactic YProjYZ,Galactic ZProjYZ,Galactic XProjXZ,Galactic ZProjXZ
3326742617917616640,100.40302272966936,9.972133671922872,0.1855928322160908,5.388139121858288,5421763.227402145,35899.68121892234,184.70699234988268,-26.50528015583393,2.1546067380517413,4.849650776320177,0.9330596704278599,0.522112254826544,-1.1751852703456187,-1.0758242416869181,0.206985669419349,-1.7888563089969531,0.774670221083945,-1.6950169480442803,-0.13956401972345148,-0.3158316208661478,-1.919375052689376,1.3103312761443584,-0.6556691776234955
3326742824076042368,100.41414260622734,10.000603196756842,2.320915403598046,0.4308644763396933,5422363.700736277,36002.17150832463,184.79257495855435,-26.357218301177888,0.1711492304826925,0.38827002448518705,0.07482329826285788,0.5185353596900952,-1.1763519837950325,-1.0781404159750343,0.2077678337922254,-1.7866648247054213,0.7810970268324325,-1.693450207012346,-0.14198198532367015,-0.3235271428517696,-1.9186327234363614,1.312864937540567,-0.6527727070265504
3326742858435795968,100.3254198644605,9.943279160089933,0.2370777774788145,4.218025032267569,5417572.672680867,35795.80497632376,183.94949907225657,-27.432396502216346,1.7636352453172188,3.7617611720456776,0.7283397413297082,0.5460420903319579,-1.164685237022442,-1.0591092689946298,0.20506122949851058,-1.7978818807777472,0.7424827936864568,-1.705152215083545,-0.11772566809228001,-0.255436452169505,-1.925005626417003,1.2923361018532806,-0.6724076047149271
3326742922858073344,100.32088014434098,9.95312829034928,3.320359838100128,0.30117217673979235,5417327.527794413,35831.26184525741,183.89440659575894,-27.479361297899622,0.12624105436126284,0.26843643032399506,0.0520553466115859,0.5473699089293153,-1.1639163278791693,-1.058095939469836,0.20518657177393723,-1.7980305359688198,0.7414157243983891,-1.7056891460137376,-0.11611493243203408,-0.25142209945014976,-1.9253685357932289,1.2912679572763006,-0.673154857266622
3326743064594222080,100.3391424489482,9.976507197534316,4.360069407998313,0.22935414701553922,5418313.692243203,35915.42591112354,184.05959223530505,-27.251723727304963,0.09515211456444445,0.2048672354549343,0.03973431368720148,0.5416672847274329,-1.1662366061589986,-1.0619954733452157,0.20597564651361353,-1.7956146372490496,0.7498258507903395,-1.7032873930541492,-0.12088580619861787,-0.2645083606375154,-1.9244690089344094,1.2955159517560804,-0.6689623285652481
3326743614350025728,100.38363429938076,10.01791540990285,2.727710446521994,0.3666078271889394,5420716.252166561,36064.495475650256,184.47210703250698,-26.705335958631355,0.14825108882986618,0.32917447171134184,0.06377366847307282,0.5278192530913011,-1.171961873378174,-1.0715098298854102,0.20759238194106983,-1.7897099138053696,0.7698855206181946,-1.6974038793277115,-0.13275715881368494,-0.29784191564206786,-1.9215903908204468,1.3058121620082517,-0.6589135976718968
3326743614350027008,100.38328360098416,10.006773941202628,1.402247149403828,0.7131410468013109,5420697.314453145,36024.38618832946,184.47849591529874,-26.71621701613,0.2884529778299621,0.6403196032898225,0.12391867436613915,0.5279880403216559,-1.1720492368077624,-1.0714655600961993,0.20735674990102887,-1.7900809288545296,0.7690142683932445,-1.6974883974221109,-0.13295421055814244,-0.29811152335316227,-1.9215002492607345,1.305741003977437,-0.6591951522992133
3326744129746090752,100.58028372630817,9.936296839443564,0.2485519866670034,4.0233031866276985,5431335.321220641,35770.66862199683,186.46915320965147,-24.42461690412579,1.4392738327505163,3.6923568520283854,0.6942335652842361,0.4672070642194012,-1.1985872080991278,-1.1138545873864514,0.20942592289927245,-1.763958076374043,0.8508449723099634,-1.6706600788707942,-0.18943660541607535,-0.469972695503884,-1.8943449617150283,1.3506010538487923,-0.6172901289340632
3326744267185050368,100.52764199229937,9.934011910754558,2.4030636046929748,0.41613546892686765,5428492.667584166,35762.44287871641,185.96555129449803,-25.053710368114764,0.15411598848836822,0.3798201036206377,0.07178913202459873,0.48369207206171627,-1.1920630346852548,-1.1026619203351757,0.2084121967817249,-1.7729648206003852,0.8258689239803033,-1.6781489895070256,-0.17536050859224445,-0.4231922276281481,-1.903396690497313,1.3387967098577829,-0.6292272813687351
3326744370264262016,100.54284204000687,9.944639258050165,1.797525002544519,0.5563204954503731,5429313.470160372,35800.70132898059,186.10279955125856,-24.866451640779296,0.2040047225134839,0.5085707742393858,0.09607462953296665,0.47889172779306466,-1.1938465628630648,-1.1058702360742692,0.2089110869598643,-1.7701385844351396,0.8336346660326682,-1.6759770618714118,-0.17919310473376562,-0.4360764521664598,-1.9010876943256125,1.3422039325254318,-0.6256208957065675
3326744816940852480,100.57745514909112,9.973370565585329,5.385143826590099,0.18569606164691896,5431182.578050921,35904.134036107185,186.40922426860485,-24.436605448286244,0.06654848754444895,0.170352605133579,0.03216078420880887,0.4679142108184186,-1.1977793595789876,-1.1131444764328127,0.21014999607262597,-1.7631539627487192,0.8520766769491815,-1.6709698992452855,-0.1877017104756922,-0.4656438034337374,-1.8954246566341797,1.349913284358591,-0.6172458415870328
3326745023099278592,100.59501619750796,10.00120163922472,0.9286093818256628,1.0768790619301971,5432130.87466543,36004.32590120899,186.5518289847463,-24.21035479970639,0.3813460440597245,0.9895792567848045,0.18702032842686855,0.4622687385000535,-1.1995707358330125,-1.116785660509378,0.21106103384733793,-1.7589121129365255,0.8626084527675576,-1.6683702109423488,-0.1916157091265536,-0.48025032793759526,-1.892495336564333,1.35378012524986,-0.612708585349411
3326745293680019456,100.52692126686136,9.988825117109664,0.4428306963132593,2.2581993712843205,5428453.748410514,35959.77042159479,185.90986871997518,-25.029776601845523,0.8365736331154555,2.0606264286175544,0.3916984535682631,0.48364139472153145,-1.1912929125260883,-1.1023480099278893,0.20954211048942373,-1.7712272906478979,0.829319695483318,-1.6780954982372607,-0.17370643032845132,-0.41990459607268327,-1.9042648583371748,1.338559976463331,-0.6283675992239067
3326745328039758848,100.48809819023604,9.961511021612864,0.4339564672183311,2.3043786083199045,5426357.302272746,35861.43967780631,185.55678253018493,-25.507002324394254,0.875082330652309,2.0941558038020727,0.39862658524563893,0.49586511397253963,-1.1866526953578251,-1.094133519594268,0.20827041995958284,-1.7780627445639847,0.8099615949160894,-1.6835719291186353,-0.16379366011008936,-0.38754206051996826,-1.9095533443262456,1.3298131873771313,-0.6374835731432033
3326745431118973312,100.47440827214132,9.97851626853105,1.453267041168823,0.6881047816206767,5425618.046695631,35922.65856671178,185.40769481879366,-25.65902473424703,0.26353192465205777,0.6243575569711541,0.11923403973460478,0.5000265049458472,-1.1846584714964101,-1.0911525953185786,0.20837824489204243,-1.7794684932284834,0.8051139053009089,-1.6854003465447218,-0.15954561401072548,-0.3750114462343577,-1.9115744001381176,1.3266802575259102,-0.6401691469449028
3326745572855101696,100.50463645388704,10.007253429353064,0.2113785144559705,4.7308497865723105,5427250.3685099,36026.11234567103,185.67734131780088,-25.28357022818777,1.7776478208202975,4.306398799702498,0.8220932466363011,0.49048929610012276,-1.1882232753042135,-1.0975373019881356,0.20952030823485393,-1.7740970326077292,0.8204511446543482,-1.6811498689770923,-0.1671296257495371,-0.3995709653701076,-1.907847607608646,1.3335041710654396,-0.632981689095807
3326745607214836608,100.55237995539154,9.98528927005455,0.9073422614462444,1.1021199413836023,5429828.517591144,35947.04137219638,186.1584456676491,-24.72876953570356,0.40158421259759547,1.008403858604823,0.19110244200079723,0.47570815037772174,-1.194533847104552,-1.107780884140847,0.20993536503719354,-1.7671366538904965,0.8409297958283628,-1.6745149978521678,-0.18068184773684778,-0.4425842975895687,-1.900061078091383,1.3442871231971383,-0.6227146460047291
