source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
3158338702592334976,103.76750101054378,9.559001325768756,0.9447788954543694,0.019258916,0.3569940300259402,0.018204665,-5.4990010227231805,0.015565792,0.98016834,13.564304,1.3266697,-48.520203,2.3334084,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4930.396,3.4522,-0.0657,1048.0591,0.6198,0.485,0.2577
3157312961322045696,103.32761770799577,8.035485998841184,1.729093061244204,0.021610223,4.538286292304964,0.02005569,-42.55699543268138,0.016606865,1.0253909,14.077356,0.880723,-48.44234,5.668053,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5652.712,4.5321,-0.4974,531.9416,0.1649,0.1376,0.0742
3327009142110953728,99.97897860377918,10.42912339004002,2.1875505319818753,0.015993241,6.970949134405863,0.016427811,-16.58093464116967,0.01310029,1.1162355,12.599444,0.79019547,-48.424313,3.0457797,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5750.474,4.3214,-0.2202,449.9146,0.0078,0.0066,0.0035
3352111611048391552,98.9456323883868,11.825206286419727,4.962602131649712,0.045290705,20.362397587147306,0.044583987,-17.369986108689616,0.036945198,2.660778,13.265623,1.3312817,-48.337486,2.4639063,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4662.9233,4.639,-0.0441,192.7221,0.1473,0.1131,0.0594
3351024537645882496,100.93999606568117,10.94130095407496,-0.11551642704351639,0.17716661,-0.06921574251488417,0.16145179,-1.9955753926240336,0.13052548,6.583101,14.630164,0.8578129,-48.336067,21.099339,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,9105.706,4.2802,-0.5072,1675.9849,1.6793,1.5003,0.8077
3325956501466386432,99.01966019621788,7.817685707584918,0.41679199839873604,0.13267988,0.040330340425813044,0.16885842,-4.465121103040959,0.13628463,5.651753,14.769608,1.1560698,-48.333572,20.959238,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3356063874314890368,99.54934201580595,14.280915078774434,1.089598893014205,0.030156733,7.046455446086041,0.023569446,-13.545863530580863,0.020347077,1.048643,14.632751,1.1450968,-48.32386,8.224789,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5720.2603,4.2821,-0.1559,806.5078,0.7138,0.5798,0.3104
3327422872022765056,96.2750469945402,9.698432990029666,0.9593961786248608,0.02081462,-0.4849243509948172,0.021113494,-9.250436481549041,0.018369054,0.9217485,13.922109,0.75290203,-48.320168,7.988674,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6539.7954,4.2401,-0.6557,955.3906,0.4183,0.3613,0.1961
3326618510541960320,100.46463884322284,9.199819078035599,5.895298551655526,0.016729053,9.373698657013213,0.02070453,-14.479584537794546,0.018573921,1.0067166,10.846959,0.55089474,-48.314964,0.56013423,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
3133128305418036864,102.04162795522419,7.065368049909153,2.9942595378080785,0.015195604,5.439322159449834,0.017620467,5.9151122366877,0.014991583,1.0810784,13.476471,1.0103855,-48.314957,2.9505966,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5132.89,4.5494,-0.375,330.2461,0.0503,0.0407,0.0217
3355226188193452160,98.96215123077197,12.540589005723955,1.777918231201001,0.018978128,8.305382986020415,0.021624438,-8.20353197554525,0.01749347,0.9990817,11.461485,0.7406101,-48.31323,1.4844875,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
3327466504592030464,97.18922494806459,9.820085896448573,2.8569988771886505,0.016358254,41.50122112820938,0.018451987,-3.956457519625213,0.014690139,1.1306939,12.891476,0.8959179,-48.2673,1.7814771,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5557.3506,4.4849,-0.1407,342.0778,0.095,0.0788,0.0421
3324382103894971264,97.65121689643895,6.938399611420055,1.877828216553827,0.019136596,9.145798166863083,0.018125607,-19.846081355211524,0.016762452,1.040316,13.891406,0.96340656,-48.26683,5.0804567,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5445.5894,4.5677,0.0776,488.5672,0.1547,0.1267,0.0672
3354139664546028288,102.3650870561199,13.816467682103896,0.975820340954902,0.013801303,5.40569674488698,0.015551353,-7.342703968956219,0.013415638,1.0146846,13.427553,1.0686712,-48.25853,6.2715225,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5414.917,3.7401,-0.3713,922.9993,0.4366,0.3559,0.1918
3157530114867682176,103.84837864466218,9.010386533784184,13.682580321199634,0.019876411,-9.308617030852405,0.018160976,-94.05052926759424,0.015222745,0.9747851,11.310565,1.3565445,-48.250996,0.24302438,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4485.567,4.6419,-0.0512,73.1497,0.079,0.0603,0.0317
3331448660829940992,97.61399364928147,12.730397267858793,1.511146536328198,0.023519661,10.813740146875073,0.023749817,-12.286070526169143,0.02062706,1.1142279,14.441505,0.99419594,-48.250153,6.523183,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5058.2744,4.3529,-1.3574,636.1843,0.0144,0.0117,0.0063
3331127092333705856,97.99271700702988,11.698292732986294,3.2697870047251674,0.020130988,8.102174805409442,0.020720351,-36.07478028478791,0.018560225,1.0722936,14.024907,1.2437639,-48.248173,3.5778992,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4689.9644,4.592,-0.1069,307.1349,0.0979,0.0762,0.0402
3327320406981206912,96.22748178309627,9.095174806556559,0.9884456438871336,0.0181218,0.31704136643749703,0.019309858,-7.250205523781579,0.01834099,1.3099649,12.188705,0.6483469,-48.209045,4.1470604,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,7036.5596,3.7926,-0.0916,1095.3356,0.4651,0.4096,0.2202
3351850515696059008,100.45000030795981,11.371336880686886,1.6481262410668043,0.022464138,9.631278294531684,0.021025077,-20.40385984208676,0.0182727,1.2113096,13.911485,0.9705324,-48.196346,5.367285,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5259.762,4.3734,-0.403,583.6172,0.0652,0.0533,0.0286
3351487363330849664,103.36137795700276,12.038568660233924,24.165112459456846,0.0196021,125.37564653474976,0.03079682,-199.18533694630034,0.031869337,1.2487046,13.649178,2.5693216,-48.17391,1.5808767,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3138.7212,4.4502,-0.6799,41.3479,0.004,0.0025,0.0016
